rank,item,train_count,cum_share,group
1405,112,2,0.9955631543994009,long_tail
1406,118,2,0.995591414562462,long_tail
1407,597,2,0.9956196747255232,long_tail
1408,783,2,0.9956479348885843,long_tail
1409,849,2,0.9956761950516454,long_tail
1410,857,2,0.9957044552147066,long_tail
1411,896,2,0.9957327153777678,long_tail
1412,906,2,0.9957609755408289,long_tail
1413,912,2,0.99578923570389,long_tail
1414,980,2,0.9958174958669511,long_tail
1415,1026,2,0.9958457560300122,long_tail
1416,1103,2,0.9958740161930735,long_tail
1417,1124,2,0.9959022763561346,long_tail
1418,1161,2,0.9959305365191957,long_tail
1419,1174,2,0.9959587966822568,long_tail
1420,1190,2,0.995987056845318,long_tail
1421,1204,2,0.9960153170083791,long_tail
1422,1255,2,0.9960435771714403,long_tail
1423,1258,2,0.9960718373345014,long_tail
1424,1260,2,0.9961000974975626,long_tail
1425,1289,2,0.9961283576606237,long_tail
1426,1291,2,0.9961566178236848,long_tail
1427,1305,2,0.9961848779867459,long_tail
1428,1306,2,0.9962131381498072,long_tail
1429,1317,2,0.9962413983128683,long_tail
1430,1322,2,0.9962696584759294,long_tail
1431,1330,2,0.9962979186389905,long_tail
1432,1331,2,0.9963261788020517,long_tail
1433,1341,2,0.9963544389651128,long_tail
1434,1353,2,0.996382699128174,long_tail
1435,1356,2,0.9964109592912351,long_tail
1436,1361,2,0.9964392194542963,long_tail
1437,1369,2,0.9964674796173574,long_tail
1438,1370,2,0.9964957397804185,long_tail
1439,1371,2,0.9965239999434796,long_tail
1440,1383,2,0.9965522601065409,long_tail
1441,1397,2,0.996580520269602,long_tail
1442,1401,2,0.9966087804326631,long_tail
1443,1402,2,0.9966370405957242,long_tail
1444,1405,2,0.9966653007587853,long_tail
1445,1416,2,0.9966935609218465,long_tail
1446,1419,2,0.9967218210849077,long_tail
1447,1430,2,0.9967500812479688,long_tail
1448,1432,2,0.9967783414110299,long_tail
1449,1437,2,0.9968066015740911,long_tail
1450,1442,2,0.9968348617371522,long_tail
1451,1444,2,0.9968631219002133,long_tail
1452,1447,2,0.9968913820632745,long_tail
1453,1449,2,0.9969196422263357,long_tail
1454,1476,2,0.9969479023893968,long_tail
1455,1480,2,0.9969761625524579,long_tail
1456,1483,2,0.997004422715519,long_tail
1457,1503,2,0.9970326828785802,long_tail
1458,1505,2,0.9970609430416414,long_tail
1459,1510,2,0.9970892032047025,long_tail
1460,1522,2,0.9971174633677636,long_tail
1461,1527,2,0.9971457235308248,long_tail
1462,1541,2,0.9971739836938859,long_tail
1463,1544,2,0.997202243856947,long_tail
1464,1546,2,0.9972305040200082,long_tail
1465,1548,2,0.9972587641830694,long_tail
1466,1551,2,0.9972870243461305,long_tail
1467,1552,2,0.9973152845091916,long_tail
1468,1555,2,0.9973435446722527,long_tail
1469,1572,2,0.9973718048353138,long_tail
1470,1584,2,0.9974000649983751,long_tail
1471,1596,2,0.9974283251614362,long_tail
1472,1599,2,0.9974565853244973,long_tail
1473,1601,2,0.9974848454875584,long_tail
1474,1608,2,0.9975131056506196,long_tail
1475,1609,2,0.9975413658136807,long_tail
1476,1610,2,0.9975696259767419,long_tail
1477,1611,2,0.997597886139803,long_tail
1478,1621,2,0.9976261463028642,long_tail
1479,1628,2,0.9976544064659253,long_tail
1480,1645,2,0.9976826666289864,long_tail
1481,1651,2,0.9977109267920475,long_tail
1482,1657,2,0.9977391869551088,long_tail
1483,1661,2,0.9977674471181699,long_tail
1484,1663,2,0.997795707281231,long_tail
1485,441,1,0.9978098373627616,long_tail
1486,599,1,0.9978239674442921,long_tail
1487,710,1,0.9978380975258228,long_tail
1488,787,1,0.9978522276073533,long_tail
1489,816,1,0.9978663576888839,long_tail
1490,838,1,0.9978804877704144,long_tail
1491,851,1,0.997894617851945,long_tail
1492,856,1,0.9979087479334756,long_tail
1493,956,1,0.9979228780150061,long_tail
1494,1079,1,0.9979370080965367,long_tail
1495,1129,1,0.9979511381780672,long_tail
1496,1155,1,0.9979652682595979,long_tail
1497,1157,1,0.9979793983411285,long_tail
1498,1200,1,0.997993528422659,long_tail
1499,1234,1,0.9980076585041896,long_tail
1500,1235,1,0.9980217885857201,long_tail
1501,1241,1,0.9980359186672507,long_tail
1502,1256,1,0.9980500487487812,long_tail
1503,1292,1,0.9980641788303118,long_tail
1504,1303,1,0.9980783089118425,long_tail
1505,1307,1,0.998092438993373,long_tail
1506,1308,1,0.9981065690749036,long_tail
1507,1309,1,0.9981206991564341,long_tail
1508,1319,1,0.9981348292379647,long_tail
1509,1320,1,0.9981489593194953,long_tail
1510,1324,1,0.9981630894010258,long_tail
1511,1328,1,0.9981772194825564,long_tail
1512,1333,1,0.998191349564087,long_tail
1513,1338,1,0.9982054796456176,long_tail
1514,1339,1,0.9982196097271481,long_tail
1515,1340,1,0.9982337398086787,long_tail
1516,1344,1,0.9982478698902093,long_tail
1517,1348,1,0.9982619999717398,long_tail
1518,1349,1,0.9982761300532704,long_tail
1519,1357,1,0.9982902601348009,long_tail
1520,1358,1,0.9983043902163315,long_tail
1521,1359,1,0.9983185202978622,long_tail
1522,1362,1,0.9983326503793927,long_tail
1523,1365,1,0.9983467804609233,long_tail
1524,1373,1,0.9983609105424538,long_tail
1525,1386,1,0.9983750406239844,long_tail
1526,1389,1,0.9983891707055149,long_tail
1527,1390,1,0.9984033007870455,long_tail
1528,1413,1,0.9984174308685762,long_tail
1529,1423,1,0.9984315609501067,long_tail
1530,1435,1,0.9984456910316373,long_tail
1531,1451,1,0.9984598211131678,long_tail
1532,1452,1,0.9984739511946984,long_tail
1533,1454,1,0.998488081276229,long_tail
1534,1456,1,0.9985022113577595,long_tail
1535,1457,1,0.9985163414392901,long_tail
1536,1459,1,0.9985304715208206,long_tail
1537,1460,1,0.9985446016023513,long_tail
1538,1463,1,0.9985587316838818,long_tail
1539,1466,1,0.9985728617654124,long_tail
1540,1471,1,0.998586991846943,long_tail
1541,1475,1,0.9986011219284735,long_tail
1542,1481,1,0.9986152520100041,long_tail
1543,1485,1,0.9986293820915346,long_tail
1544,1489,1,0.9986435121730652,long_tail
1545,1490,1,0.9986576422545959,long_tail
1546,1491,1,0.9986717723361264,long_tail
1547,1492,1,0.998685902417657,long_tail
1548,1493,1,0.9987000324991875,long_tail
1549,1499,1,0.9987141625807181,long_tail
1550,1501,1,0.9987282926622486,long_tail
1551,1504,1,0.9987424227437792,long_tail
1552,1506,1,0.9987565528253098,long_tail
1553,1509,1,0.9987706829068403,long_tail
1554,1514,1,0.998784812988371,long_tail
1555,1515,1,0.9987989430699015,long_tail
1556,1518,1,0.9988130731514321,long_tail
1557,1525,1,0.9988272032329627,long_tail
1558,1531,1,0.9988413333144932,long_tail
1559,1532,1,0.9988554633960238,long_tail
1560,1537,1,0.9988695934775543,long_tail
1561,1540,1,0.998883723559085,long_tail
1562,1542,1,0.9988978536406155,long_tail
1563,1545,1,0.9989119837221461,long_tail
1564,1547,1,0.9989261138036767,long_tail
1565,1550,1,0.9989402438852072,long_tail
1566,1556,1,0.9989543739667378,long_tail
1567,1558,1,0.9989685040482683,long_tail
1568,1561,1,0.9989826341297989,long_tail
1569,1562,1,0.9989967642113295,long_tail
1570,1565,1,0.99901089429286,long_tail
1571,1566,1,0.9990250243743907,long_tail
1572,1568,1,0.9990391544559212,long_tail
1573,1569,1,0.9990532845374518,long_tail
1574,1570,1,0.9990674146189823,long_tail
1575,1571,1,0.9990815447005129,long_tail
1576,1573,1,0.9990956747820435,long_tail
1577,1574,1,0.999109804863574,long_tail
1578,1577,1,0.9991239349451047,long_tail
1579,1578,1,0.9991380650266352,long_tail
1580,1580,1,0.9991521951081658,long_tail
1581,1581,1,0.9991663251896964,long_tail
1582,1582,1,0.9991804552712269,long_tail
1583,1583,1,0.9991945853527575,long_tail
1584,1585,1,0.999208715434288,long_tail
1585,1587,1,0.9992228455158186,long_tail
1586,1589,1,0.9992369755973491,long_tail
1587,1592,1,0.9992511056788798,long_tail
1588,1593,1,0.9992652357604104,long_tail
1589,1595,1,0.9992793658419409,long_tail
1590,1598,1,0.9992934959234715,long_tail
1591,1600,1,0.999307626005002,long_tail
1592,1605,1,0.9993217560865326,long_tail
1593,1612,1,0.9993358861680632,long_tail
1594,1613,1,0.9993500162495937,long_tail
1595,1616,1,0.9993641463311244,long_tail
1596,1617,1,0.9993782764126549,long_tail
1597,1618,1,0.9993924064941855,long_tail
1598,1620,1,0.999406536575716,long_tail
1599,1624,1,0.9994206666572466,long_tail
1600,1625,1,0.9994347967387772,long_tail
1601,1626,1,0.9994489268203077,long_tail
1602,1629,1,0.9994630569018383,long_tail
1603,1630,1,0.9994771869833688,long_tail
1604,1631,1,0.9994913170648995,long_tail
1605,1632,1,0.9995054471464301,long_tail
1606,1633,1,0.9995195772279606,long_tail
1607,1634,1,0.9995337073094912,long_tail
1608,1635,1,0.9995478373910217,long_tail
1609,1636,1,0.9995619674725523,long_tail
1610,1637,1,0.9995760975540828,long_tail
1611,1639,1,0.9995902276356134,long_tail
1612,1642,1,0.9996043577171441,long_tail
1613,1643,1,0.9996184877986746,long_tail
1614,1644,1,0.9996326178802052,long_tail
1615,1647,1,0.9996467479617357,long_tail
1616,1648,1,0.9996608780432663,long_tail
1617,1649,1,0.9996750081247969,long_tail
1618,1650,1,0.9996891382063274,long_tail
1619,1652,1,0.999703268287858,long_tail
1620,1653,1,0.9997173983693886,long_tail
1621,1654,1,0.9997315284509192,long_tail
1622,1655,1,0.9997456585324497,long_tail
1623,1656,1,0.9997597886139803,long_tail
1624,1659,1,0.9997739186955109,long_tail
1625,1660,1,0.9997880487770414,long_tail
1626,1662,1,0.999802178858572,long_tail
1627,1664,1,0.9998163089401025,long_tail
1628,1665,1,0.9998304390216332,long_tail
1629,1666,1,0.9998445691031638,long_tail
1630,1668,1,0.9998586991846943,long_tail
1631,1669,1,0.9998728292662249,long_tail
1632,1671,1,0.9998869593477554,long_tail
1633,1672,1,0.999901089429286,long_tail
1634,1674,1,0.9999152195108165,long_tail
1635,1675,1,0.9999293495923471,long_tail
1636,1676,1,0.9999434796738778,long_tail
1637,1677,1,0.9999576097554083,long_tail
1638,1678,1,0.9999717398369389,long_tail
1639,1679,1,0.9999858699184694,long_tail
1640,1681,1,1.0,long_tail
1641,598,0,1.0,long_tail
1642,676,0,1.0,long_tail
1643,813,0,1.0,long_tail
1644,829,0,1.0,long_tail
1645,1121,0,1.0,long_tail
1646,1342,0,1.0,long_tail
1647,1347,0,1.0,long_tail
1648,1351,0,1.0,long_tail
1649,1363,0,1.0,long_tail
1650,1364,0,1.0,long_tail
1651,1372,0,1.0,long_tail
1652,1446,0,1.0,long_tail
1653,1464,0,1.0,long_tail
1654,1496,0,1.0,long_tail
1655,1497,0,1.0,long_tail
1656,1507,0,1.0,long_tail
1657,1519,0,1.0,long_tail
1658,1524,0,1.0,long_tail
1659,1535,0,1.0,long_tail
1660,1549,0,1.0,long_tail
1661,1553,0,1.0,long_tail
1662,1560,0,1.0,long_tail
1663,1563,0,1.0,long_tail
1664,1564,0,1.0,long_tail
1665,1567,0,1.0,long_tail
1666,1575,0,1.0,long_tail
1667,1576,0,1.0,long_tail
1668,1579,0,1.0,long_tail
1669,1586,0,1.0,long_tail
1670,1594,0,1.0,long_tail
1671,1602,0,1.0,long_tail
1672,1603,0,1.0,long_tail
1673,1615,0,1.0,long_tail
1674,1623,0,1.0,long_tail
1675,1640,0,1.0,long_tail
1676,1641,0,1.0,long_tail
1677,1646,0,1.0,long_tail
1678,1658,0,1.0,long_tail
1679,1667,0,1.0,long_tail
1680,1670,0,1.0,long_tail
1681,1673,0,1.0,long_tail
1682,1680,0,1.0,long_tail
